ID;Edad;Tipo_Trabajo;Estado_Civil;Educacion;mora;Vivienda;Consumo;Contacto;Mes;Dia;Campana;Dias_Ultima_Camp;No_Contactos;Resultado_Anterior;emp_var_rate;cons_price_idx;cons_conf_idx;euribor3m;nr_employed;prediccion
20045;50;Vive de los arriendos;casado;preescolar;no;si;no;celular;nov;tue;1;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20046;46;vendedor ambulante;casado;preescolar;no;si;si;celular;nov;tue;1;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20047;31;emprendedor;divorciado;preescolar;no;no;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20048;48;tecnico;casado;pregrado;no;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20057;52;Vive de los arriendos;casado;primaria;no;si;no;celular;nov;tue;3;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20058;51;administrador negocio;casado;bachillerato;no;no;si;celular;nov;tue;2;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;1
20059;53;administrador negocio;divorced;pregrado;no;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20062;46;tecnico;casado;bachillerato incompleto;no;si;no;celular;nov;tue;1;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20063;38;administrador negocio;single;bachillerato;no;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20069;29;tecnico;single;bachillerato;no;no;si;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20070;46;administrador negocio;divorced;bachillerato;no;no;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20071;57;vendedor ambulante;casado;pregrado;no;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20074;56;Vive de los arriendos;casado;pregrado;no;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20077;31;Vive de los arriendos;single;bachillerato;no;no;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20082;31;servicios;divorced;Estudiante Universitario;no;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20085;31;servicios;divorced;Estudiante Universitario;no;no;no;celular;nov;tue;1;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20087;34;vendedor ambulante;casado;bachillerato incompleto;no;si;no;telefono fijo;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20089;29;Vive de los arriendos;single;pregrado;no;no;si;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20093;41;administrador negocio;single;bachillerato;no;no;no;celular;nov;tue;3;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20094;52;servicios;casado;bachillerato;no;si;no;telefono fijo;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20100;29;Vive de los arriendos;single;pregrado;no;no;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20102;47;Vive de los arriendos;casado;pregrado;no;no;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20103;46;Vive de los arriendos;casado;bachillerato;no;si;si;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20107;53;Vive de los arriendos;casado;pregrado;no;no;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20117;37;pensionado;divorced;bachillerato incompleto;unknown;si;no;celular;nov;tue;1;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20121;35;empleado;divorced;bachillerato incompleto;no;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20122;38;administrador negocio;single;bachillerato;no;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20127;44;empleado;single;bachillerato incompleto;no;si;si;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20128;55;administrador negocio;casado;pregrado;no;no;no;celular;nov;tue;3;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20129;33;emprendedor;single;pregrado;no;si;no;celular;nov;tue;1;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20131;40;empleado;divorced;bachillerato incompleto;no;no;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20134;39;Vive de los arriendos;single;bachillerato;unknown;si;no;celular;nov;tue;3;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20135;55;empleado;casado;bachillerato incompleto;unknown;no;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20136;32;servicios;divorced;bachillerato;no;no;si;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20137;39;Vive de los arriendos;casado;pregrado;no;no;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20139;47;servicios;casado;bachillerato;no;no;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20142;48;tecnico;divorced;Estudiante Universitario;no;unknown;unknown;celular;nov;tue;1;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20144;36;Vive de los arriendos;casado;Estudiante Universitario;no;no;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20152;36;administrador negocio;casado;pregrado;no;no;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20153;37;empleado;single;bachillerato;unknown;no;no;celular;nov;tue;1;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20156;43;emprendedor;casado;Estudiante Universitario;no;no;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20160;48;empleado;casado;preescolar;unknown;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20161;32;emprendedor;casado;bachillerato incompleto;no;no;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20166;30;emprendedor;single;pregrado;no;si;si;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20170;54;vendedor ambulante;casado;bachillerato incompleto;no;no;si;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20172;31;tecnico;single;Estudiante Universitario;no;no;no;celular;nov;tue;2;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;1
20177;35;administrador negocio;casado;bachillerato;no;no;si;celular;nov;tue;2;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;1
20181;35;tecnico;casado;pregrado;no;no;no;celular;nov;tue;2;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;1
20184;34;empleado;casado;preescolar;no;no;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20186;37;servicios;casado;bachillerato;no;si;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20198;46;empleado;casado;primaria;no;no;si;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20199;30;tecnico;single;Estudiante Universitario;no;si;si;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20203;41;Vive de los arriendos;casado;pregrado;no;si;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20204;44;Vive de los arriendos;single;pregrado;no;si;no;celular;nov;tue;2;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;1
20209;50;empleado;casado;preescolar;no;si;si;telefono fijo;nov;tue;3;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20212;41;empleado;divorced;bachillerato incompleto;no;si;no;telefono fijo;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20214;47;Vive de los arriendos;casado;pregrado;no;no;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20215;55;emprendedor;casado;pregrado;unknown;si;si;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20221;47;empleado;casado;bachillerato incompleto;no;si;si;celular;nov;tue;3;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20222;53;emprendedor;casado;bachillerato incompleto;no;si;no;celular;nov;tue;2;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;1
20237;45;Vive de los arriendos;casado;pregrado;no;no;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20241;50;Vive de los arriendos;single;pregrado;no;no;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20242;46;tecnico;casado;Estudiante Universitario;no;si;no;celular;nov;tue;2;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;1
20243;30;vendedor ambulante;casado;Estudiante Universitario;unknown;si;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20246;43;emprendedor;casado;preescolar;no;si;no;celular;nov;tue;4;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20250;43;administrador negocio;divorced;Estudiante Universitario;no;si;no;telefono fijo;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20252;46;tecnico;casado;Estudiante Universitario;no;si;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20270;30;empleado;casado;bachillerato incompleto;no;si;no;celular;nov;tue;2;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;1
20271;54;administrador negocio;casado;preescolar;unknown;si;no;celular;nov;tue;4;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20273;29;tecnico;casado;Estudiante Universitario;no;no;no;celular;nov;tue;3;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20276;42;administrador negocio;casado;pregrado;no;si;no;telefono fijo;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20281;31;tecnico;single;pregrado;no;no;no;celular;nov;tue;1;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20287;29;desempleado;casado;Estudiante Universitario;no;si;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20291;56;pensionado;divorced;pregrado;no;si;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20294;35;empleado;casado;primaria;no;si;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20295;33;administrador negocio;single;pregrado;no;si;si;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20296;39;tecnico;single;Estudiante Universitario;no;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20299;49;emprendedor;casado;bachillerato;no;no;no;telefono fijo;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20300;50;ama de casa;casado;preescolar;no;si;no;telefono fijo;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20304;42;emprendedor;casado;pregrado;unknown;no;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20311;40;administrador negocio;casado;Estudiante Universitario;no;si;no;celular;nov;tue;5;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20313;52;emprendedor;casado;preescolar;no;no;no;celular;nov;tue;7;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20317;45;emprendedor;casado;preescolar;no;si;no;celular;nov;tue;5;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20322;38;tecnico;single;bachillerato incompleto;no;si;no;celular;nov;tue;2;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;1
20323;40;tecnico;casado;primaria;unknown;si;no;celular;nov;tue;3;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20324;37;Vive de los arriendos;casado;pregrado;no;si;si;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20327;36;Vive de los arriendos;single;pregrado;no;si;no;celular;nov;tue;3;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20330;32;empleado;casado;primaria;no;si;no;celular;nov;tue;3;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20332;58;Vive de los arriendos;casado;pregrado;unknown;si;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20333;40;administrador negocio;divorced;bachillerato incompleto;no;si;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20334;51;administrador negocio;casado;bachillerato incompleto;no;no;si;celular;nov;tue;3;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20335;52;tecnico;casado;Estudiante Universitario;no;si;si;telefono fijo;nov;tue;2;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;1
20340;31;tecnico;casado;pregrado;no;si;no;celular;nov;tue;2;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;1
20341;30;servicios;casado;bachillerato;no;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20342;50;administrador negocio;casado;pregrado;no;no;no;telefono fijo;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20348;35;administrador negocio;single;pregrado;no;si;no;telefono fijo;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20350;35;empleado;casado;Estudiante Universitario;no;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20351;53;servicios;divorced;pregrado;no;si;si;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20352;58;empleado;casado;bachillerato incompleto;no;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20356;36;empleado;casado;primaria;no;no;no;celular;nov;tue;1;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20359;32;empleado;casado;bachillerato incompleto;no;si;no;celular;nov;tue;2;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;1
20363;39;desempleado;casado;bachillerato incompleto;unknown;si;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20364;31;vendedor ambulante;single;pregrado;no;si;no;telefono fijo;nov;tue;4;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20367;34;administrador negocio;casado;bachillerato;no;no;no;celular;nov;tue;3;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20370;42;administrador negocio;casado;bachillerato;no;no;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20372;36;tecnico;single;Estudiante Universitario;no;si;no;telefono fijo;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20373;33;tecnico;single;bachillerato;no;si;no;telefono fijo;nov;tue;3;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20377;37;tecnico;casado;Estudiante Universitario;no;si;no;telefono fijo;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20378;30;tecnico;casado;Estudiante Universitario;no;no;no;celular;nov;tue;1;999;0;sin contacto;-0.1;93.2;-42.0;4153.0;5195.8;0
20380;37;tecnico;casado;Estudiante Universitario;no;no;no;celular;nov;tue;1;999;1;fallido;-0.1;93.2;-42.0;4153.0;5195.8;0
20383;35;tecnico;casado;Estudiante Universitario;no;no;no;celular;nov;wed;3;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20385;40;empleado;casado;preescolar;no;si;no;telefono fijo;nov;wed;5;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20388;29;administrador negocio;single;pregrado;no;no;no;celular;nov;wed;4;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20392;33;administrador negocio;casado;pregrado;no;si;si;celular;nov;wed;3;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20394;36;Vive de los arriendos;casado;pregrado;no;si;no;celular;nov;wed;4;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20399;32;empleado;single;bachillerato;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20402;49;Vive de los arriendos;divorced;pregrado;no;no;no;celular;nov;wed;2;6;1;satisfactorio;-0.1;93.2;-42.0;4.12;5195.8;1
20404;48;empleado;single;bachillerato incompleto;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20406;55;administrador negocio;divorced;bachillerato;no;unknown;unknown;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20410;38;empleado;casado;bachillerato incompleto;no;si;no;celular;nov;wed;1;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20412;39;vendedor ambulante;casado;preescolar;unknown;no;no;celular;nov;wed;1;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20413;41;Vive de los arriendos;casado;pregrado;no;no;no;celular;nov;wed;1;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20419;30;empleado;single;bachillerato incompleto;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20421;58;pensionado;casado;Estudiante Universitario;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20422;38;administrador negocio;single;pregrado;no;si;no;celular;nov;wed;1;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20424;40;vendedor ambulante;casado;pregrado;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20427;48;administrador negocio;single;Estudiante Universitario;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20428;35;Vive de los arriendos;casado;pregrado;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20433;46;Vive de los arriendos;divorced;bachillerato;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20436;44;servicios;single;bachillerato;no;si;si;celular;nov;wed;4;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20444;41;administrador negocio;single;pregrado;no;si;no;celular;nov;wed;1;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20446;35;administrador negocio;casado;pregrado;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20448;45;tecnico;divorced;Estudiante Universitario;unknown;si;si;celular;nov;wed;1;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20456;58;Vive de los arriendos;divorced;pregrado;no;no;no;celular;nov;wed;1;5;1;satisfactorio;-0.1;93.2;-42.0;4.12;5195.8;0
20457;43;administrador negocio;casado;pregrado;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20458;35;administrador negocio;casado;pregrado;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20459;36;ama de casa;divorced;bachillerato incompleto;unknown;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20460;51;ama de casa;casado;bachillerato;no;no;no;celular;nov;wed;2;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;1
20461;29;tecnico;single;Estudiante Universitario;no;si;si;telefono fijo;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20468;31;tecnico;single;Estudiante Universitario;no;no;no;celular;nov;wed;1;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20474;29;tecnico;single;bachillerato incompleto;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20475;33;emprendedor;casado;bachillerato;no;si;no;celular;nov;wed;2;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;1
20476;35;tecnico;casado;bachillerato;no;no;si;celular;nov;wed;2;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;1
20477;36;administrador negocio;single;pregrado;no;no;no;celular;nov;wed;1;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20490;34;administrador negocio;casado;bachillerato;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20495;31;empleado;casado;bachillerato;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20498;32;tecnico;casado;pregrado;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20499;36;empleado;casado;primaria;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20501;29;ama de casa;single;bachillerato;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20507;29;Vive de los arriendos;casado;bachillerato incompleto;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20508;59;ama de casa;single;Estudiante Universitario;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20511;36;empleado;casado;preescolar;no;no;si;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20512;36;vendedor ambulante;divorced;pregrado;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20519;29;administrador negocio;casado;pregrado;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20520;35;administrador negocio;casado;pregrado;no;si;no;celular;nov;wed;2;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;1
20521;49;Vive de los arriendos;casado;bachillerato;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20527;32;estudiante;casado;pregrado;no;no;no;celular;nov;wed;3;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20532;36;Vive de los arriendos;casado;pregrado;no;no;no;celular;nov;wed;2;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;1
20538;34;administrador negocio;single;pregrado;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20553;36;Vive de los arriendos;casado;pregrado;no;si;no;celular;nov;wed;1;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20559;40;administrador negocio;single;bachillerato;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20560;35;administrador negocio;casado;pregrado;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20562;31;administrador negocio;single;bachillerato;no;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20565;35;tecnico;casado;pregrado;unknown;si;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20566;33;servicios;casado;bachillerato;no;si;no;celular;nov;wed;2;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;1
20571;58;Vive de los arriendos;divorced;bachillerato;no;si;no;celular;nov;wed;1;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20572;37;administrador negocio;casado;pregrado;no;no;no;telefono fijo;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20576;40;administrador negocio;casado;bachillerato incompleto;no;si;no;celular;nov;wed;2;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;1
20577;32;tecnico;casado;bachillerato;no;si;no;celular;nov;wed;4;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20578;32;Vive de los arriendos;single;Estudiante Universitario;no;si;no;celular;nov;wed;4;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20581;32;emprendedor;casado;bachillerato;no;si;no;celular;nov;wed;1;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20586;35;administrador negocio;casado;bachillerato incompleto;no;si;si;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20589;34;servicios;single;bachillerato;no;si;no;celular;nov;wed;2;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;1
20593;39;administrador negocio;casado;bachillerato;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20595;43;administrador negocio;single;bachillerato;no;no;no;celular;nov;wed;1;999;1;fallido;-0.1;93.2;-42.0;4.12;5195.8;0
20597;36;administrador negocio;single;pregrado;no;no;no;celular;nov;wed;1;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;0
20599;46;empleado;casado;bachillerato incompleto;no;no;no;telefono fijo;nov;wed;2;999;0;sin contacto;-0.1;93.2;-42.0;4.12;5195.8;1
